id,age,decile_score,priors_count,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
5053,21,7,1,1,0,1,0,0,1,1,0,0,0,0,0
5054,23,4,0,0,0,1,0,0,1,1,0,0,0,0,0
5057,49,1,1,0,1,0,0,1,0,1,0,0,0,0,0
5058,23,10,3,1,0,1,0,0,1,1,0,0,0,0,0
5060,24,5,1,1,0,1,0,0,1,1,0,0,0,0,0
5061,21,4,1,1,1,0,0,0,1,1,0,0,0,0,0
5062,37,6,7,1,1,0,1,0,0,0,0,1,0,0,0
5063,21,5,1,1,1,0,0,0,1,1,0,0,0,0,0
5064,28,2,2,1,0,1,1,0,0,0,0,1,0,0,0
5065,42,4,2,0,0,1,1,0,0,0,0,1,0,0,0
5066,23,6,7,1,0,1,0,0,1,0,0,0,0,0,1
5067,24,6,2,1,1,0,0,0,1,1,0,0,0,0,0
5068,31,7,0,0,0,1,1,0,0,0,0,1,0,0,0
5069,24,10,2,1,0,1,0,0,1,1,0,0,0,0,0
5071,25,2,1,0,0,1,1,0,0,1,0,0,0,0,0
5073,55,2,12,0,0,1,0,1,0,1,0,0,0,0,0
5074,33,1,1,1,0,1,1,0,0,1,0,0,0,0,0
5075,26,10,24,1,0,1,1,0,0,1,0,0,0,0,0
5078,27,7,1,0,0,1,1,0,0,1,0,0,0,0,0
5079,26,2,3,0,0,1,1,0,0,0,0,1,0,0,0
5083,21,10,0,1,0,1,0,0,1,0,0,0,1,0,0
5084,27,4,0,0,1,0,1,0,0,1,0,0,0,0,0
5086,46,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5088,38,6,1,1,1,0,1,0,0,0,0,1,0,0,0
5094,24,5,0,0,1,0,0,0,1,1,0,0,0,0,0
5096,38,4,0,0,1,0,1,0,0,1,0,0,0,0,0
5098,27,9,7,1,0,1,1,0,0,1,0,0,0,0,0
5099,48,3,6,0,0,1,0,1,0,1,0,0,0,0,0
5100,31,4,2,1,1,0,1,0,0,0,0,1,0,0,0
5101,28,5,5,1,0,1,1,0,0,1,0,0,0,0,0
5103,30,9,7,0,0,1,1,0,0,0,0,0,1,0,0
5106,25,5,6,1,0,1,1,0,0,0,0,1,0,0,0
5107,27,10,8,1,0,1,1,0,0,1,0,0,0,0,0
5108,55,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5111,25,3,1,0,0,1,1,0,0,1,0,0,0,0,0
5112,40,7,5,1,0,1,1,0,0,1,0,0,0,0,0
5113,21,4,0,1,0,1,0,0,1,1,0,0,0,0,0
5114,50,7,26,1,0,1,0,1,0,0,0,1,0,0,0
5116,28,7,10,1,0,1,1,0,0,1,0,0,0,0,0
5117,20,9,2,1,0,1,0,0,1,1,0,0,0,0,0
5118,33,7,9,1,0,1,1,0,0,0,0,0,0,1,0
5119,31,9,10,1,0,1,1,0,0,1,0,0,0,0,0
5120,57,1,0,0,1,0,0,1,0,1,0,0,0,0,0
5121,25,2,0,0,0,1,1,0,0,1,0,0,0,0,0
5122,22,8,7,1,0,1,0,0,1,1,0,0,0,0,0
5123,31,3,3,1,0,1,1,0,0,1,0,0,0,0,0
5126,43,4,7,0,0,1,1,0,0,1,0,0,0,0,0
5127,25,4,0,0,1,0,1,0,0,0,0,1,0,0,0
5128,39,2,1,0,0,1,1,0,0,0,0,0,1,0,0
5130,40,1,1,0,0,1,1,0,0,1,0,0,0,0,0
5131,20,5,0,1,0,1,0,0,1,1,0,0,0,0,0
5132,35,7,2,0,0,1,1,0,0,1,0,0,0,0,0
5133,34,1,1,1,0,1,1,0,0,1,0,0,0,0,0
5134,27,9,18,1,0,1,1,0,0,0,0,1,0,0,0
5136,37,5,1,1,0,1,1,0,0,0,0,0,1,0,0
5137,38,1,3,1,1,0,1,0,0,1,0,0,0,0,0
5138,21,7,0,1,0,1,0,0,1,0,0,1,0,0,0
5140,25,1,0,1,0,1,1,0,0,1,0,0,0,0,0
5141,53,6,6,1,0,1,0,1,0,1,0,0,0,0,0
5142,50,3,4,0,1,0,0,1,0,1,0,0,0,0,0
5143,23,6,1,0,1,0,0,0,1,0,0,1,0,0,0
5145,27,4,2,1,0,1,1,0,0,1,0,0,0,0,0
5147,22,5,0,1,0,1,0,0,1,0,0,0,0,0,1
5148,27,3,0,1,0,1,1,0,0,0,0,1,0,0,0
5149,29,8,5,1,0,1,1,0,0,1,0,0,0,0,0
5150,38,1,1,0,0,1,1,0,0,1,0,0,0,0,0
5151,54,2,2,0,1,0,0,1,0,0,0,1,0,0,0
5152,26,10,1,1,0,1,1,0,0,1,0,0,0,0,0
5153,37,8,23,1,0,1,1,0,0,1,0,0,0,0,0
5154,36,10,25,1,0,1,1,0,0,1,0,0,0,0,0
5155,28,10,18,1,0,1,1,0,0,1,0,0,0,0,0
5158,49,1,1,0,0,1,0,1,0,1,0,0,0,0,0
5160,36,7,11,0,0,1,1,0,0,1,0,0,0,0,0
5161,26,9,2,0,1,0,1,0,0,1,0,0,0,0,0
5162,41,3,0,0,1,0,1,0,0,0,0,1,0,0,0
5163,26,7,9,1,0,1,1,0,0,0,0,0,1,0,0
5166,40,9,9,0,0,1,1,0,0,0,0,1,0,0,0
5167,29,8,8,0,0,1,1,0,0,0,0,1,0,0,0
5168,21,10,7,1,0,1,0,0,1,1,0,0,0,0,0
5170,22,2,0,1,0,1,0,0,1,0,0,0,0,0,1
5171,33,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5172,26,7,7,0,0,1,1,0,0,1,0,0,0,0,0
5173,27,3,0,1,1,0,1,0,0,1,0,0,0,0,0
5174,35,2,1,0,0,1,1,0,0,1,0,0,0,0,0
5176,27,2,3,0,0,1,1,0,0,1,0,0,0,0,0
5177,37,1,3,1,0,1,1,0,0,0,0,0,1,0,0
5178,31,5,3,0,1,0,1,0,0,1,0,0,0,0,0
5179,36,8,26,1,0,1,1,0,0,1,0,0,0,0,0
5180,32,2,0,0,1,0,1,0,0,0,0,0,0,0,1
5181,50,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5182,52,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5183,24,4,1,0,0,1,0,0,1,1,0,0,0,0,0
5184,38,4,0,0,0,1,1,0,0,1,0,0,0,0,0
5186,54,8,11,0,0,1,0,1,0,1,0,0,0,0,0
5187,71,2,13,0,0,1,0,1,0,0,0,1,0,0,0
5188,27,7,9,1,0,1,1,0,0,1,0,0,0,0,0
5189,39,4,1,0,1,0,1,0,0,0,0,1,0,0,0
5190,34,2,1,1,0,1,1,0,0,0,0,0,0,0,1
5191,23,8,0,1,0,1,0,0,1,0,0,0,0,0,1
5192,46,4,8,1,0,1,0,1,0,1,0,0,0,0,0
5193,36,6,5,1,1,0,1,0,0,1,0,0,0,0,0
5194,55,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5196,33,4,1,0,0,1,1,0,0,0,0,0,1,0,0
5197,45,3,0,1,0,1,0,1,0,1,0,0,0,0,0
5198,27,4,0,0,0,1,1,0,0,0,0,1,0,0,0
5201,23,4,2,1,0,1,0,0,1,1,0,0,0,0,0
5203,20,7,1,1,0,1,0,0,1,1,0,0,0,0,0
5204,31,8,10,0,1,0,1,0,0,1,0,0,0,0,0
5205,24,9,8,0,0,1,0,0,1,0,0,1,0,0,0
5207,37,8,2,1,1,0,1,0,0,0,0,1,0,0,0
5208,25,6,0,1,0,1,1,0,0,1,0,0,0,0,0
5209,26,3,0,0,0,1,1,0,0,0,0,1,0,0,0
5211,29,3,0,0,0,1,1,0,0,0,0,0,1,0,0
5213,33,2,3,0,0,1,1,0,0,0,0,0,1,0,0
5215,29,2,0,0,0,1,1,0,0,0,0,1,0,0,0
5216,41,1,4,1,0,1,1,0,0,1,0,0,0,0,0
5217,37,1,0,1,0,1,1,0,0,1,0,0,0,0,0
5218,46,3,2,0,0,1,0,1,0,0,0,1,0,0,0
5219,56,5,10,1,1,0,0,1,0,0,0,1,0,0,0
5222,23,3,0,1,0,1,0,0,1,1,0,0,0,0,0
5223,23,5,1,1,1,0,0,0,1,1,0,0,0,0,0
5224,25,8,0,1,0,1,1,0,0,1,0,0,0,0,0
5225,24,7,1,1,0,1,0,0,1,1,0,0,0,0,0
5226,35,10,27,0,0,1,1,0,0,1,0,0,0,0,0
5227,48,8,10,0,0,1,0,1,0,1,0,0,0,0,0
5231,26,2,1,1,0,1,1,0,0,0,0,0,1,0,0
5232,24,7,2,1,0,1,0,0,1,0,0,1,0,0,0
5236,25,10,8,0,0,1,1,0,0,1,0,0,0,0,0
5243,23,9,0,1,0,1,0,0,1,1,0,0,0,0,0
5244,43,1,2,0,0,1,1,0,0,0,0,1,0,0,0
5246,53,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5247,24,6,1,1,0,1,0,0,1,1,0,0,0,0,0
5248,25,9,4,0,0,1,1,0,0,1,0,0,0,0,0
5249,28,4,0,0,0,1,1,0,0,1,0,0,0,0,0
5251,21,3,1,0,0,1,0,0,1,0,0,1,0,0,0
5252,31,2,0,0,0,1,1,0,0,0,0,0,0,0,1
5253,33,7,3,1,0,1,1,0,0,0,0,1,0,0,0
5255,35,1,1,0,1,0,1,0,0,1,0,0,0,0,0
5258,55,3,3,0,0,1,0,1,0,0,0,1,0,0,0
5259,50,5,9,1,0,1,0,1,0,0,0,0,1,0,0
5260,28,3,0,0,0,1,1,0,0,1,0,0,0,0,0
5261,44,1,0,1,0,1,1,0,0,0,0,1,0,0,0
5262,48,1,2,0,1,0,0,1,0,0,0,1,0,0,0
5263,19,10,3,1,0,1,0,0,1,1,0,0,0,0,0
5264,23,7,2,0,0,1,0,0,1,0,0,0,0,0,1
5265,24,8,3,1,0,1,0,0,1,1,0,0,0,0,0
5266,50,3,2,0,0,1,0,1,0,0,0,1,0,0,0
5270,31,4,0,0,0,1,1,0,0,1,0,0,0,0,0
5271,28,4,0,1,1,0,1,0,0,0,0,1,0,0,0
5272,42,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5274,21,9,0,1,0,1,0,0,1,1,0,0,0,0,0
5275,29,10,5,0,0,1,1,0,0,1,0,0,0,0,0
5276,48,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5278,21,8,0,1,0,1,0,0,1,0,0,1,0,0,0
5279,24,4,0,1,0,1,0,0,1,0,0,0,0,0,1
5280,31,5,3,1,0,1,1,0,0,0,0,1,0,0,0
5281,23,3,0,0,0,1,0,0,1,0,0,0,1,0,0
5282,27,9,0,1,0,1,1,0,0,0,0,1,0,0,0
5287,32,2,0,0,0,1,1,0,0,0,0,0,0,0,1
5288,75,4,1,1,0,1,0,1,0,0,0,1,0,0,0
5289,28,5,7,1,0,1,1,0,0,1,0,0,0,0,0
5290,67,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5293,32,7,11,0,1,0,1,0,0,1,0,0,0,0,0
5294,44,4,7,0,0,1,1,0,0,1,0,0,0,0,0
5295,25,4,1,1,0,1,1,0,0,1,0,0,0,0,0
5297,30,8,15,1,1,0,1,0,0,1,0,0,0,0,0
5298,28,4,9,0,0,1,1,0,0,0,0,1,0,0,0
5301,27,6,0,1,0,1,1,0,0,1,0,0,0,0,0
5307,36,4,4,0,0,1,1,0,0,1,0,0,0,0,0
5308,36,2,8,0,0,1,1,0,0,0,0,0,0,0,1
5309,25,4,0,0,1,0,1,0,0,0,0,1,0,0,0
5312,31,5,5,1,0,1,1,0,0,0,0,1,0,0,0
5313,30,1,0,1,0,1,1,0,0,0,0,1,0,0,0
5314,33,2,4,0,0,1,1,0,0,1,0,0,0,0,0
5315,38,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5316,26,3,1,1,0,1,1,0,0,1,0,0,0,0,0
5318,52,3,5,1,0,1,0,1,0,0,0,0,1,0,0
5321,22,7,2,1,1,0,0,0,1,0,0,1,0,0,0
5322,50,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5323,37,1,4,0,0,1,1,0,0,1,0,0,0,0,0
5324,58,1,1,1,0,1,0,1,0,0,0,1,0,0,0
5326,34,4,3,1,0,1,1,0,0,0,0,1,0,0,0
5327,32,1,1,1,0,1,1,0,0,0,0,1,0,0,0
5330,29,1,0,1,0,1,1,0,0,1,0,0,0,0,0
5331,27,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5332,39,3,5,0,0,1,1,0,0,0,0,1,0,0,0
5333,24,3,0,0,0,1,0,0,1,1,0,0,0,0,0
5334,38,7,8,0,0,1,1,0,0,1,0,0,0,0,0
5335,52,2,7,0,0,1,0,1,0,0,0,1,0,0,0
5337,56,2,3,1,0,1,0,1,0,1,0,0,0,0,0
5339,46,6,7,1,0,1,0,1,0,0,0,1,0,0,0
5341,38,1,5,1,0,1,1,0,0,0,0,1,0,0,0
5342,47,5,3,0,0,1,0,1,0,0,0,1,0,0,0
5344,32,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5346,34,7,27,0,0,1,1,0,0,1,0,0,0,0,0
5347,42,6,5,0,0,1,1,0,0,1,0,0,0,0,0
5348,35,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5349,20,10,0,1,0,1,0,0,1,0,0,1,0,0,0
5350,32,10,2,1,1,0,1,0,0,0,0,1,0,0,0
5351,21,5,0,0,0,1,0,0,1,0,0,1,0,0,0
5352,24,2,0,1,0,1,0,0,1,1,0,0,0,0,0
5354,24,9,1,1,0,1,0,0,1,1,0,0,0,0,0
5355,55,1,2,0,0,1,0,1,0,0,0,0,1,0,0
5358,26,3,0,1,0,1,1,0,0,1,0,0,0,0,0
5360,52,2,8,0,0,1,0,1,0,0,0,1,0,0,0
5363,27,2,1,0,0,1,1,0,0,1,0,0,0,0,0
5364,27,5,0,0,1,0,1,0,0,0,0,1,0,0,0
5365,56,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5366,52,9,16,1,0,1,0,1,0,0,0,1,0,0,0
5367,37,1,3,1,0,1,1,0,0,1,0,0,0,0,0
5369,45,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5370,23,2,1,0,0,1,0,0,1,1,0,0,0,0,0
5371,36,6,3,1,1,0,1,0,0,0,0,1,0,0,0
5372,29,2,0,0,1,0,1,0,0,1,0,0,0,0,0
5373,21,3,0,0,0,1,0,0,1,0,0,0,1,0,0
5374,20,2,3,1,0,1,0,0,1,0,0,0,0,0,1
5377,69,6,3,0,0,1,0,1,0,1,0,0,0,0,0
5379,27,8,11,0,0,1,1,0,0,1,0,0,0,0,0
5380,28,8,11,1,0,1,1,0,0,1,0,0,0,0,0
5381,38,1,4,0,0,1,1,0,0,1,0,0,0,0,0
5382,30,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5383,19,9,1,1,1,0,0,0,1,1,0,0,0,0,0
5386,37,1,1,0,1,0,1,0,0,0,0,1,0,0,0
5387,34,1,0,1,0,1,1,0,0,1,0,0,0,0,0
5388,37,8,7,1,0,1,1,0,0,0,0,1,0,0,0
5389,21,8,1,0,0,1,0,0,1,1,0,0,0,0,0
5390,21,9,0,1,0,1,0,0,1,1,0,0,0,0,0
5391,38,4,3,0,1,0,1,0,0,0,0,1,0,0,0
5392,47,4,1,0,0,1,0,1,0,1,0,0,0,0,0
5394,56,2,3,0,0,1,0,1,0,0,0,1,0,0,0
5395,27,7,2,1,0,1,1,0,0,1,0,0,0,0,0
5398,23,8,0,0,0,1,0,0,1,1,0,0,0,0,0
5399,57,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5400,25,7,9,0,0,1,1,0,0,1,0,0,0,0,0
5402,23,10,2,1,1,0,0,0,1,1,0,0,0,0,0
5403,32,10,8,1,0,1,1,0,0,1,0,0,0,0,0
5404,36,5,2,0,1,0,1,0,0,1,0,0,0,0,0
5405,41,5,5,0,0,1,1,0,0,1,0,0,0,0,0
5406,31,3,2,0,0,1,1,0,0,0,0,0,1,0,0
5410,39,1,0,0,1,0,1,0,0,0,0,0,0,0,1
5411,21,6,1,1,0,1,0,0,1,1,0,0,0,0,0
5412,43,4,8,1,0,1,1,0,0,0,0,1,0,0,0
5416,31,4,2,0,0,1,1,0,0,1,0,0,0,0,0
5417,37,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5418,27,2,0,0,0,1,1,0,0,1,0,0,0,0,0
5420,22,4,2,1,0,1,0,0,1,1,0,0,0,0,0
5423,59,1,2,0,0,1,0,1,0,0,0,1,0,0,0
5425,33,9,0,1,1,0,1,0,0,1,0,0,0,0,0
5426,39,10,21,0,0,1,1,0,0,0,0,1,0,0,0
5427,43,3,2,0,1,0,1,0,0,1,0,0,0,0,0
5428,25,4,5,1,0,1,1,0,0,0,0,1,0,0,0
5429,36,10,19,1,0,1,1,0,0,1,0,0,0,0,0
5430,23,5,3,1,0,1,0,0,1,1,0,0,0,0,0
5431,43,2,3,1,1,0,1,0,0,0,0,1,0,0,0
5432,56,1,9,1,0,1,0,1,0,0,0,1,0,0,0
5433,20,8,1,1,1,0,0,0,1,1,0,0,0,0,0
5434,50,5,2,1,0,1,0,1,0,1,0,0,0,0,0
5435,24,8,2,1,0,1,0,0,1,0,0,0,0,0,1
5436,54,2,1,0,1,0,0,1,0,0,0,1,0,0,0
5438,20,10,1,1,0,1,0,0,1,1,0,0,0,0,0
5439,36,4,3,1,0,1,1,0,0,0,0,0,0,0,1
5440,36,6,3,1,1,0,1,0,0,1,0,0,0,0,0
5441,56,4,0,0,0,1,0,1,0,1,0,0,0,0,0
5442,25,9,28,1,0,1,1,0,0,1,0,0,0,0,0
5443,25,9,2,0,0,1,1,0,0,1,0,0,0,0,0
5444,42,3,1,1,1,0,1,0,0,0,0,1,0,0,0
5445,34,10,9,1,0,1,1,0,0,1,0,0,0,0,0
5446,48,6,4,0,0,1,0,1,0,1,0,0,0,0,0
5447,34,10,21,1,0,1,1,0,0,1,0,0,0,0,0
5448,28,2,0,0,0,1,1,0,0,0,0,1,0,0,0
5449,32,3,1,0,0,1,1,0,0,0,0,1,0,0,0
5451,31,1,2,0,1,0,1,0,0,0,0,1,0,0,0
5453,24,9,4,1,1,0,0,0,1,1,0,0,0,0,0
5454,25,4,0,1,1,0,1,0,0,0,0,1,0,0,0
5455,32,2,4,0,1,0,1,0,0,0,0,1,0,0,0
5456,37,9,20,1,0,1,1,0,0,1,0,0,0,0,0
5458,24,3,1,1,0,1,0,0,1,1,0,0,0,0,0
5459,48,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5460,25,9,9,1,0,1,1,0,0,1,0,0,0,0,0
5461,35,2,1,0,0,1,1,0,0,1,0,0,0,0,0
5463,21,4,1,1,0,1,0,0,1,1,0,0,0,0,0
5465,21,10,0,1,1,0,0,0,1,1,0,0,0,0,0
5472,27,2,0,1,1,0,1,0,0,0,0,1,0,0,0
5473,22,2,0,0,0,1,0,0,1,1,0,0,0,0,0
5474,28,5,4,0,0,1,1,0,0,1,0,0,0,0,0
5475,26,2,0,0,0,1,1,0,0,1,0,0,0,0,0
5476,23,2,0,1,0,1,0,0,1,0,0,0,0,0,1
5477,34,2,0,0,0,1,1,0,0,0,0,1,0,0,0
5479,22,9,3,0,0,1,0,0,1,1,0,0,0,0,0
5482,30,5,5,1,0,1,1,0,0,0,0,0,0,0,1
5483,44,2,5,0,0,1,1,0,0,0,0,1,0,0,0
5484,57,2,1,0,0,1,0,1,0,0,0,1,0,0,0
5485,22,8,0,1,0,1,0,0,1,1,0,0,0,0,0
5487,34,3,0,0,0,1,1,0,0,1,0,0,0,0,0
5489,24,8,7,1,0,1,0,0,1,1,0,0,0,0,0
5491,20,4,0,0,0,1,0,0,1,0,0,1,0,0,0
5492,35,9,2,0,0,1,1,0,0,0,0,1,0,0,0
5494,53,1,1,1,0,1,0,1,0,0,0,0,1,0,0
5495,60,3,13,0,0,1,0,1,0,1,0,0,0,0,0
5496,22,5,2,0,1,0,0,0,1,1,0,0,0,0,0
5497,43,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5500,72,4,7,0,0,1,0,1,0,0,0,1,0,0,0
5501,33,5,3,1,0,1,1,0,0,1,0,0,0,0,0
5502,24,4,1,1,0,1,0,0,1,1,0,0,0,0,0
5505,60,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5506,24,5,3,1,0,1,0,0,1,0,0,1,0,0,0
5507,43,2,2,0,0,1,1,0,0,0,0,0,0,0,1
5508,30,4,1,0,0,1,1,0,0,1,0,0,0,0,0
5511,43,6,0,0,1,0,1,0,0,0,0,1,0,0,0
5512,48,1,1,0,0,1,0,1,0,0,0,0,1,0,0
5514,54,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5515,45,1,1,0,0,1,0,1,0,1,0,0,0,0,0
5517,36,4,0,0,0,1,1,0,0,0,0,0,0,0,1
5518,31,1,1,0,0,1,1,0,0,0,0,1,0,0,0
5519,40,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5520,50,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5522,26,6,1,0,1,0,1,0,0,0,0,0,0,0,1
5524,41,4,7,0,0,1,1,0,0,1,0,0,0,0,0
5525,34,6,5,1,0,1,1,0,0,0,0,1,0,0,0
5528,28,6,0,0,1,0,1,0,0,0,0,1,0,0,0
5530,30,1,1,0,0,1,1,0,0,1,0,0,0,0,0
5531,23,9,2,1,0,1,0,0,1,0,0,1,0,0,0
5532,37,1,0,1,1,0,1,0,0,0,0,0,1,0,0
5534,35,2,5,0,0,1,1,0,0,0,0,0,1,0,0
5535,21,6,1,1,0,1,0,0,1,0,0,1,0,0,0
5536,45,9,1,0,0,1,0,1,0,1,0,0,0,0,0
5537,22,8,2,1,1,0,0,0,1,1,0,0,0,0,0
5539,29,8,6,1,0,1,1,0,0,1,0,0,0,0,0
5542,30,2,0,0,1,0,1,0,0,1,0,0,0,0,0
5543,45,3,3,1,0,1,0,1,0,0,0,1,0,0,0
5544,24,4,2,0,1,0,0,0,1,1,0,0,0,0,0
5545,31,8,4,1,0,1,1,0,0,0,0,1,0,0,0
5546,56,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5548,44,3,4,1,1,0,1,0,0,0,0,0,1,0,0
5550,24,10,14,1,0,1,0,0,1,1,0,0,0,0,0
5551,38,6,11,0,0,1,1,0,0,1,0,0,0,0,0
5552,51,9,22,1,0,1,0,1,0,1,0,0,0,0,0
5553,22,3,0,0,0,1,0,0,1,0,0,1,0,0,0
5554,28,8,5,0,0,1,1,0,0,1,0,0,0,0,0
5556,47,8,19,1,0,1,0,1,0,1,0,0,0,0,0
5557,51,4,0,1,0,1,0,1,0,1,0,0,0,0,0
5558,25,3,1,0,0,1,1,0,0,0,0,1,0,0,0
5560,53,1,1,0,0,1,0,1,0,0,0,0,1,0,0
5561,30,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5563,33,6,0,1,0,1,1,0,0,0,0,1,0,0,0
5564,35,4,5,1,0,1,1,0,0,1,0,0,0,0,0
5567,33,2,0,0,1,0,1,0,0,1,0,0,0,0,0
5568,65,10,11,0,0,1,0,1,0,1,0,0,0,0,0
5569,59,1,1,0,0,1,0,1,0,0,0,0,0,0,1
5572,37,5,4,0,1,0,1,0,0,1,0,0,0,0,0
5573,33,7,1,0,1,0,1,0,0,0,0,1,0,0,0
5574,27,7,2,1,0,1,1,0,0,1,0,0,0,0,0
5575,29,7,9,1,1,0,1,0,0,1,0,0,0,0,0
5576,26,8,11,1,0,1,1,0,0,0,0,0,0,1,0
5578,24,10,3,1,0,1,0,0,1,1,0,0,0,0,0
5579,43,9,5,0,0,1,1,0,0,1,0,0,0,0,0
5583,37,7,11,1,0,1,1,0,0,1,0,0,0,0,0
5584,53,7,13,0,0,1,0,1,0,1,0,0,0,0,0
5585,43,1,4,0,0,1,1,0,0,1,0,0,0,0,0
5586,26,8,4,1,0,1,1,0,0,1,0,0,0,0,0
5590,30,3,1,0,1,0,1,0,0,0,0,1,0,0,0
5591,27,7,6,1,0,1,1,0,0,1,0,0,0,0,0
5592,39,5,9,1,0,1,1,0,0,0,0,1,0,0,0
5593,37,4,4,1,0,1,1,0,0,0,0,1,0,0,0
5594,22,10,3,1,0,1,0,0,1,0,0,1,0,0,0
5596,25,6,0,0,0,1,1,0,0,0,0,1,0,0,0
5598,26,5,1,0,0,1,1,0,0,0,0,0,1,0,0
5599,28,6,0,0,1,0,1,0,0,0,0,1,0,0,0
5600,25,5,0,1,0,1,1,0,0,1,0,0,0,0,0
5601,58,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5603,29,5,1,1,1,0,1,0,0,0,0,1,0,0,0
5604,33,5,8,0,0,1,1,0,0,1,0,0,0,0,0
5605,38,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5607,38,3,2,0,0,1,1,0,0,0,0,1,0,0,0
5609,59,6,22,1,0,1,0,1,0,1,0,0,0,0,0
5611,29,5,4,1,0,1,1,0,0,0,0,0,0,0,1
5612,57,5,9,0,0,1,0,1,0,1,0,0,0,0,0
5613,53,2,0,1,0,1,0,1,0,0,0,1,0,0,0
5614,33,8,2,1,0,1,1,0,0,1,0,0,0,0,0
5617,58,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5618,51,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5620,25,9,11,1,0,1,1,0,0,1,0,0,0,0,0
5621,53,4,2,0,0,1,0,1,0,0,0,1,0,0,0
5623,32,6,0,1,0,1,1,0,0,0,0,1,0,0,0
5627,35,8,6,1,0,1,1,0,0,1,0,0,0,0,0
5628,39,1,1,0,0,1,1,0,0,0,0,1,0,0,0
5631,36,9,1,0,0,1,1,0,0,0,0,0,1,0,0
5632,42,4,5,1,1,0,1,0,0,0,0,1,0,0,0
5633,37,2,0,0,0,1,1,0,0,1,0,0,0,0,0
5634,39,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5635,52,1,3,0,1,0,0,1,0,0,0,1,0,0,0
5637,60,1,1,0,0,1,0,1,0,0,0,0,0,0,1
5638,37,1,2,0,0,1,1,0,0,0,0,0,1,0,0
5639,42,1,4,1,0,1,1,0,0,0,0,1,0,0,0
5644,44,1,0,1,0,1,1,0,0,0,0,0,1,0,0
5646,23,6,6,1,0,1,0,0,1,1,0,0,0,0,0
5647,42,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5649,28,3,2,0,1,0,1,0,0,0,0,1,0,0,0
5650,28,4,5,0,0,1,1,0,0,1,0,0,0,0,0
5651,38,5,12,0,0,1,1,0,0,0,0,1,0,0,0
5652,43,2,2,1,1,0,1,0,0,1,0,0,0,0,0
5654,42,5,0,0,0,1,1,0,0,1,0,0,0,0,0
5655,25,3,0,0,1,0,1,0,0,0,0,1,0,0,0
5657,32,9,7,1,0,1,1,0,0,1,0,0,0,0,0
5658,21,6,0,1,0,1,0,0,1,1,0,0,0,0,0
5659,35,5,1,0,1,0,1,0,0,0,0,1,0,0,0
5660,37,5,0,0,0,1,1,0,0,0,0,1,0,0,0
5664,33,2,2,0,1,0,1,0,0,1,0,0,0,0,0
5665,51,3,4,0,1,0,0,1,0,0,0,1,0,0,0
5666,39,4,3,0,0,1,1,0,0,0,0,1,0,0,0
5667,35,6,5,1,0,1,1,0,0,0,0,0,1,0,0
5668,40,7,3,0,0,1,1,0,0,1,0,0,0,0,0
5669,32,8,17,1,0,1,1,0,0,1,0,0,0,0,0
5670,18,8,4,1,0,1,0,0,1,0,0,1,0,0,0
5671,32,6,3,1,0,1,1,0,0,0,0,1,0,0,0
5672,37,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5673,32,6,10,1,0,1,1,0,0,1,0,0,0,0,0
5675,47,3,5,1,0,1,0,1,0,0,0,1,0,0,0
5676,23,7,0,0,1,0,0,0,1,0,0,1,0,0,0
5677,63,4,10,1,0,1,0,1,0,0,0,1,0,0,0
5678,38,9,16,1,0,1,1,0,0,1,0,0,0,0,0
